0.001,0.044248,178.55
0.0012323,0.042247,178.21
0.0016757,0.037275,177.57
0.0022787,0.028095,176.7
0.0030986,0.011174,175.52
0.0042136,-0.01994,173.93
0.0057298,-0.07688,171.79
0.0077916,-0.1802,168.94
0.01,-0.32165,165.99
0.012355,-0.50409,162.99
0.016801,-0.92226,157.77
0.022847,-1.6006,151.72
0.031068,-2.6229,145.37
0.042248,-4.0298,139.61
0.057451,-5.788,135.48
0.078123,-7.798,133.84
0.1,-9.5057,134.73
0.12388,-10.994,137.23
0.16846,-13.049,143.78
0.22908,-14.904,153.94
0.31151,-16.467,168.04
0.42361,-17.597,187.25
0.57603,-17.754,213.35
0.78331,-15.845,242.81
1,-12.837,261.11
1.2421,-9.6927,271.17
1.6891,-5.2261,277.31
2.2969,-1.1142,277.21
3.1234,2.558,273.57
4.2473,5.85,268.16
5.7757,8.8976,262.07
7.5617,11.555,256.78
8.0308,12.177,255.68
9.6476,14.254,252.7
10.567,15.472,251.68
12.123,17.888,251.7
13.314,20.596,254.28
14.194,23.961,258.35
14.827,28.317,262.48
15.275,34.34,265.69
15.589,45.505,266.56
