0.001,-0.041431,181.45
0.0012333,-0.039425,181.79
0.0016771,-0.034456,182.43
0.0022805,-0.025285,183.3
0.003101,-0.008378,184.48
0.0042167,0.022707,186.08
0.0057338,0.079589,188.22
0.0077969,0.18279,191.08
0.01,0.32363,194.02
0.012363,0.50632,197.04
0.016811,0.92398,202.27
0.02286,1.6015,208.34
0.031085,2.6224,214.71
0.04227,4.0271,220.51
0.057478,5.7821,224.69
0.078159,7.7873,226.41
0.1,9.4867,225.63
0.12393,10.973,223.25
0.16852,13.022,216.98
0.22916,14.884,207.29
0.31161,16.495,193.85
0.42373,17.758,175.31
0.57618,18.147,149.15
0.78349,16.37,118.46
1,13.344,99.513
1.2424,10.194,89.302
1.6893,5.8093,82.963
2.2972,1.8331,82.283
3.1237,-1.7157,84.395
4.2476,-4.9322,87.649
5.7758,-7.934,91.057
7.5127,-10.426,93.311
8.0464,-11.078,93.647
8.5849,-11.699,93.806
9.5851,-12.772,93.606
10.179,-13.367,93.179
11.088,-14.21,92.122
11.91,-14.857,90.912
12.643,-15.24,89.993
13.228,-15.264,89.875
14.102,-14.171,92.745
14.731,-11.172,100.55
15.176,-5.3082,113.54
15.488,7.9125,123.09
15.708,15.973,2.0356e-13
