0.001,-68.252,271.46
0.0010416,-67.897,271.52
0.001215,-66.559,271.77
0.0014172,-65.22,272.06
0.001653,-63.88,272.4
0.0019281,-62.539,272.8
0.0022489,-61.197,273.27
0.0026232,-59.853,273.81
0.0030597,-58.506,274.44
0.0035688,-57.157,275.17
0.0041627,-55.802,276.02
0.0048555,-54.441,277.01
0.0056635,-53.073,278.15
0.0066059,-51.693,279.47
0.0077052,-50.298,280.99
0.0089874,-48.883,282.73
0.01,-47.888,284.07
0.010483,-47.443,284.7
0.012228,-45.97,286.93
0.014262,-44.454,289.42
0.016636,-42.886,292.16
0.019404,-41.253,295.12
0.022633,-39.544,298.25
0.026399,-37.75,301.47
0.030793,-35.861,304.69
0.035917,-33.875,307.78
0.041894,-31.793,310.6
0.048865,-29.621,313.03
0.056997,-27.371,314.95
0.066482,-25.057,316.26
0.077545,-22.694,316.89
0.090449,-20.302,316.77
0.1,-18.733,316.27
0.1055,-17.896,315.87
0.12306,-15.493,314.16
0.14353,-13.111,311.63
0.16742,-10.762,308.28
0.19528,-8.4595,304.1
0.22778,-6.2115,299.08
0.26568,-4.0236,293.18
0.30989,-1.8997,286.29
0.36146,0.15056,278.21
0.42162,2.0965,268.56
0.49178,3.8566,256.92
0.57361,5.2654,243.07
0.66907,6.0949,227.65
0.78041,6.2062,212.56
0.91027,5.7025,199.94
1,5.2035,193.95
1.0618,4.8439,190.83
1.2384,3.8635,185.11
1.4445,2.9008,182.19
1.6849,2.0238,181.46
1.9653,1.2601,182.41
2.2923,0.61584,184.67
2.6738,0.085598,187.95
3.1188,-0.34298,192.04
3.6378,-0.68665,196.82
4.2431,-0.96563,202.17
4.9492,-1.2042,208.03
5.7728,-1.4332,214.35
6.7335,-1.6942,221.07
7.8267,-2.0339,227.99
8.02,-2.1011,229.14
8.1878,-2.1612,230.12
8.9509,-2.4557,234.44
9.139,-2.533,235.46
9.2378,-2.5742,236
10,-2.8993,239.99
10.213,-2.9899,241.07
11.102,-3.3309,245.42
11.9,-3.5006,249.06
12.607,-3.3964,251.94
13.227,-2.9224,253.97
13.766,-1.9993,255.05
14.23,-0.56427,255
14.629,1.4412,253.41
14.969,4.0988,249.38
15.257,7.5262,240.51
15.502,11.6,220.19
15.708,14.01,180
