0.001,-68.524,271.46
0.0010463,-68.131,271.53
0.0012204,-66.793,271.78
0.0014233,-65.454,272.08
0.0016601,-64.115,272.42
0.0019362,-62.775,272.82
0.0022582,-61.433,273.29
0.0026338,-60.09,273.84
0.0030718,-58.744,274.47
0.0035827,-57.395,275.21
0.0041786,-56.04,276.06
0.0048736,-54.68,277.06
0.0056842,-53.312,278.21
0.0066295,-51.932,279.53
0.0077322,-50.537,281.06
0.0090182,-49.122,282.81
0.01,-48.157,284.11
0.010518,-47.681,284.79
0.012267,-46.207,287.03
0.014308,-44.69,289.53
0.016687,-43.119,292.27
0.019463,-41.484,295.24
0.0227,-39.773,298.37
0.026475,-37.975,301.59
0.030879,-36.084,304.8
0.036014,-34.095,307.87
0.042004,-32.011,310.67
0.04899,-29.837,313.07
0.057139,-27.587,314.96
0.066642,-25.273,316.24
0.077726,-22.912,316.83
0.090653,-20.523,316.68
0.1,-18.991,316.17
0.10573,-18.121,315.75
0.12332,-15.725,314.01
0.14382,-13.349,311.47
0.16775,-11.008,308.11
0.19565,-8.7133,303.95
0.22818,-6.4718,298.96
0.26614,-4.2877,293.1
0.3104,-2.1636,286.27
0.36203,-0.10787,278.22
0.42224,1.848,268.57
0.49246,3.6174,256.85
0.57437,5.0238,242.85
0.6699,5.8279,227.29
0.78132,5.8981,212.22
0.91126,5.3621,199.82
1,4.861,194.06
1.0628,4.4954,191
1.2396,3.5298,185.56
1.4458,2.5973,182.82
1.6862,1.758,182.17
1.9667,1.0325,183.11
2.2938,0.42125,185.26
2.6753,-0.086012,188.35
3.1202,-0.50523,192.22
3.6392,-0.85537,196.77
4.2444,-1.157,201.92
4.9504,-1.4321,207.68
5.7737,-1.7051,214.03
6.734,-2.0052,220.95
7.5165,-2.2569,226.2
7.5617,-2.2719,226.49
7.6459,-2.3001,227.04
7.8811,-2.38,228.53
8.0235,-2.4293,229.41
8.6093,-2.6407,232.92
8.6408,-2.6525,233.11
8.7248,-2.6841,233.59
9.6463,-3.0517,238.62
9.6476,-3.0522,238.63
9.7353,-3.089,239.08
10,-3.2019,240.41
10.567,-3.4495,243.12
10.663,-3.4915,243.56
11.393,-3.8028,246.8
11.499,-3.845,247.26
12.123,-4.0507,249.97
12.761,-4.1158,253.01
13.314,-3.9112,256.29
13.789,-3.3476,260.14
14.194,-2.3364,264.78
14.537,-0.78381,270.29
14.827,1.4341,276.62
15.071,4.5231,283.44
15.275,8.8504,289.7
15.446,15.039,292.35
15.589,24.246,284.7
15.708,51.317,180
