0.001,0.074775,178.55
0.0012338,0.072765,178.21
0.0016777,0.067797,177.57
0.0022813,0.058626,176.7
0.0031021,0.04172,175.52
0.0042181,0.010639,173.92
0.0057357,-0.046235,171.78
0.0077993,-0.14942,168.92
0.01,-0.29002,165.98
0.012367,-0.4729,162.96
0.016816,-0.89048,157.73
0.022866,-1.5679,151.66
0.031093,-2.5887,145.29
0.04228,-3.9935,139.49
0.057491,-5.7488,135.31
0.078175,-7.7552,133.58
0.1,-9.4554,134.35
0.12396,-10.947,136.71
0.16855,-13.007,142.95
0.2292,-14.895,152.63
0.31166,-16.561,166.16
0.42378,-17.92,185.23
0.57625,-18.347,213.06
0.78357,-16.291,245.52
1,-12.957,264.33
1.2425,-9.6068,273.74
1.6895,-5.0389,278.63
2.2973,-0.94296,277.66
3.1238,2.6791,273.62
4.2477,5.9295,268.12
5.7759,8.9553,262.04
7.5617,11.599,256.79
8.6408,12.999,254.43
10,14.73,252.41
11.393,16.682,251.79
12.761,19.236,253.54
13.789,22.309,257.17
14.537,26.192,261.27
15.071,31.279,264.74
15.446,38.934,266.91
15.708,73.387,180
