0.01,-15.49,178.93
0.023346,-15.489,177.51
0.031974,-15.489,176.59
0.043791,-15.487,175.33
0.059976,-15.483,173.61
0.082142,-15.477,171.25
0.1,-15.47,169.36
0.13166,-15.455,166.01
0.18032,-15.425,160.91
0.24696,-15.37,154.04
0.33823,-15.272,144.88
0.46323,-15.108,132.94
0.63443,-14.853,117.91
0.86891,-14.5,99.945
1.0169,-14.298,90.081
1.3927,-13.888,69.329
1.9074,-13.552,48.247
2.6124,-13.377,27.589
3.5778,-13.448,7.1803
4.9001,-13.925,-14.118
5.8005,-14.475,-26.508
6.6284,-15.145,-37.015
7.4006,-15.923,-46.244
8.106,-16.772,-54.273
8.7392,-17.662,-61.2
9.2757,-18.531,-66.884
10,-19.951,-74.288
10.463,-21.118,-78.759
10.995,-23.09,-83.026
11.374,-25.902,-82.811
11.641,-31.479,-62.993
11.846,-25.875,34.368
11.958,-14.823,36.137
12.141,-10.292,-84.863
12.391,-17.184,-102.65
12.766,-20.402,-109.43
13.335,-22.861,-118.62
14.216,-25.461,-136.28
15.116,-27.259,-160.81
