0.01,-15.104,178.92
0.02429,-15.104,177.38
0.033196,-15.103,176.43
0.045368,-15.102,175.12
0.062002,-15.1,173.33
0.084735,-15.095,170.89
0.1,-15.092,169.26
0.13538,-15.081,165.49
0.18501,-15.062,160.24
0.25285,-15.026,153.19
0.34556,-14.964,143.83
0.47225,-14.859,131.68
0.64541,-14.696,116.48
0.88204,-14.47,98.462
1.0311,-14.337,88.646
1.4092,-14.054,68.169
1.9259,-13.779,47.489
2.632,-13.55,26.902
3.5971,-13.476,5.1856
4.9159,-14.027,-20.202
6.0317,-15.301,-38.957
6.9063,-16.785,-51.018
7.7491,-18.498,-59.995
8.5462,-20.284,-66.082
9.2881,-22.049,-69.676
9.9693,-23.745,-71.03
10.359,-24.739,-70.741
10.954,-26.232,-68.104
11.481,-27.31,-62.424
11.944,-27.507,-54.621
12.349,-26.426,-49.939
13.005,-24.184,-71.349
13.695,-27.704,-101.42
14.484,-33.018,-118.41
15.358,-38.936,-153.1
