0.001,-0.021698,181.44
0.0012404,-0.019648,181.79
0.0016864,-0.014684,182.43
0.0022927,-0.0055242,183.3
0.003117,0.011354,184.47
0.0042376,0.042375,186.06
0.0057611,0.099119,188.2
0.0078323,0.20204,191.04
0.01,0.33938,193.92
0.012416,0.52458,196.99
0.016879,0.94095,202.19
0.022948,1.6165,208.24
0.031198,2.6351,214.59
0.042415,4.0381,220.36
0.057664,5.7931,224.51
0.078396,7.8021,226.19
0.1,9.4881,225.36
0.12427,11.003,222.86
0.16895,13.066,216.36
0.22969,14.934,206.26
0.31227,16.525,192.28
0.42454,17.738,173.28
0.57717,18.126,146.84
0.78468,16.437,114.59
1,13.274,93.209
1.2439,9.7,81.17
1.6911,4.5065,75.032
2.299,-0.15921,78.533
3.1256,-3.7914,86.955
4.2493,-6.544,94.39
5.777,-9.1712,98.866
7.4238,-11.591,101.95
7.5617,-11.781,102.2
8.5807,-13.124,104
9.6046,-14.39,105.58
10,-14.863,106.07
11.393,-16.513,106.8
12.761,-18.203,105.15
13.789,-19.333,101.76
14.537,-19.137,97.954
15.071,-16.518,94.52
15.446,-9.982,91.654
15.708,35.186,2.5165e-11
