0.001,0.07606,178.55
0.0012359,0.074038,178.21
0.0016805,0.069073,177.57
0.002285,0.059909,176.7
0.0031069,0.043019,175.51
0.0042244,0.01197,173.92
0.0057439,-0.04484,171.78
0.00781,-0.1479,168.92
0.01,-0.28738,166
0.012383,-0.47094,162.96
0.016837,-0.88793,157.73
0.022893,-1.5644,151.66
0.031127,-2.5839,145.28
0.042323,-3.9869,139.48
0.057547,-5.7402,135.27
0.078246,-7.7443,133.52
0.1,-9.4366,134.25
0.12406,-10.932,136.58
0.16868,-12.991,142.72
0.22496,-14.771,151.55
0.29538,-16.288,162.9
0.36815,-17.382,174.89
0.4399,-18.116,187.31
0.51192,-18.498,200.47
0.61169,-18.345,219.01
0.76238,-16.753,242.96
1,-13.05,264.71
1.0659,-12.06,268.12
1.4493,-7.306,277.37
1.9706,-2.9562,278.68
2.6794,0.88478,275.79
3.6432,4.2921,270.81
4.9537,7.3977,264.92
6.7355,10.381,258.82
7.9449,12.038,255.69
9.6476,14.212,252.54
10.567,15.421,251.57
12.123,17.83,251.77
13.314,20.557,254.5
14.194,23.952,258.58
14.827,28.33,262.58
15.275,34.365,265.55
15.589,45.526,265.62
