0.001,-0.027464,181.44
0.0012426,-0.025402,181.79
0.0016892,-0.020441,182.43
0.0022964,-0.011289,183.3
0.0031219,0.0055728,184.47
0.004244,0.036559,186.06
0.0057694,0.093235,188.2
0.0078432,0.19602,191.04
0.01,0.33224,193.9
0.012432,0.5181,196.98
0.0169,0.93384,202.19
0.022975,1.6084,208.24
0.031233,2.6256,214.6
0.042459,4.0266,220.38
0.057721,5.7794,224.55
0.078468,7.7857,226.26
0.1,9.4634,225.48
0.12437,10.983,223.03
0.16908,13.046,216.65
0.22985,14.927,206.74
0.31247,16.558,192.99
0.42479,17.866,174.04
0.57747,18.376,146.81
0.78504,16.588,112.95
1,13.2,91.531
1.2443,9.4842,80.42
1.6916,4.3314,75.984
2.2996,-0.07684,79.991
3.1262,-3.5539,86.952
4.2498,-6.4629,93.139
5.7774,-9.271,98.139
7.5113,-11.8,102.18
8.2524,-12.762,103.61
8.6408,-13.248,104.28
9.6476,-14.471,105.71
10.383,-15.355,106.39
11.393,-16.599,106.67
12.761,-18.389,105.55
13.789,-19.53,103.24
14.537,-19.216,100.1
15.071,-16.441,96.181
15.446,-9.8158,91.84
15.708,24.278,7.0227e-12
