0.001,0.030462,178.56
0.001241,0.028409,178.21
0.0016871,0.023449,177.57
0.0022937,0.014296,176.7
0.0031182,-0.0025682,175.52
0.0042392,-0.033562,173.93
0.0057632,-0.090256,171.79
0.0078351,-0.19308,168.95
0.01,-0.33005,166.07
0.01242,-0.51531,163
0.016885,-0.93123,157.78
0.022955,-1.606,151.73
0.031207,-2.6234,145.36
0.042426,-4.0242,139.57
0.057679,-5.7759,135.38
0.078414,-7.7796,133.64
0.1,-9.4585,134.39
0.1243,-10.969,136.78
0.16898,-13.029,143.04
0.22973,-14.912,152.76
0.31232,-16.56,166.34
0.4246,-17.882,185.34
0.57725,-18.287,212.68
0.78477,-16.318,244.71
1,-13.079,263.68
1.244,-9.7303,273.53
1.6912,-5.1423,278.83
2.2992,-1.0038,278
3.1257,2.6567,273.9
4.2494,5.927,268.2
5.7771,8.9506,261.9
7.5617,11.578,256.48
8.6408,12.968,254.06
10,14.686,251.93
11.393,16.616,251.2
12.761,19.129,252.85
13.789,22.152,256.52
14.537,25.996,260.8
15.071,31.062,264.51
15.446,38.71,266.96
15.708,74.714,180
